productId,name,description,price,stock,tags,isActive,createdAt
PRD02302,Producto Premium A,Producto Premium A — Outdoor Juguete. Producto de alta calidad para cocina.,1299.37,282,gaming|arte|fitness|automóviles,true,2021-04-17
PRD02303,Artículo Especial B 2024,Artículo Especial B 2024 — Outdoor Juguete. Producto de alta calidad para automóviles.,1413.8,164,belleza|música,true,2021-08-09
PRD02304,Set Completo C 2024,Set Completo C 2024 — Outdoor Juguete. Producto de alta calidad para automóviles.,1910.6,248,mascotas|outdoor juguete|juguetes|belleza,true,2022-10-27
PRD02305,Kit Profesional D- Plus,Kit Profesional D- Plus — Outdoor Juguete. Producto de alta calidad para fitness.,1926.51,452,arte|jardín,true,2020-02-15
PRD02306,Kit Profesional D,Kit Profesional D — Outdoor Juguete. Producto de alta calidad para viajes.,156.83,391,tecnología|cine|jardín|juguetes|mascotas,true,2023-07-03
PRD02307,Artículo Especial B- Negro,Artículo Especial B- Negro — Outdoor Juguete. Producto de alta calidad para fitness.,2497.25,380,jardín|deportes,true,2022-09-23
PRD02308,Producto Premium A XL,Producto Premium A XL — Outdoor Juguete. Producto de alta calidad para moda.,2103.35,117,mascotas|viajes|hogar,false,2021-11-13
PRD02309,Artículo Especial B- Plus,Artículo Especial B- Plus — Arte Niños. Producto de alta calidad para tecnología.,1432.73,212,viajes|mascotas,true,2021-05-15
PRD02310,Set Completo C,Set Completo C — Arte Niños. Producto de alta calidad para mascotas.,1295.81,73,fotografía|arte,true,2019-07-04
PRD02311,Modelo Estándar G- Blanco,Modelo Estándar G- Blanco — Arte Niños. Producto de alta calidad para mascotas.,1081.84,124,electrónica|fotografía|libros|oficina,true,2022-01-10
PRD02312,Edición Limitada F- Pro,Edición Limitada F- Pro — Arte Niños. Producto de alta calidad para fitness.,2087.02,366,jardín|fitness,true,2019-04-09
PRD02313,Modelo Estándar G- Plus,Modelo Estándar G- Plus — Arte Niños. Producto de alta calidad para moda.,2037.04,318,libros|tecnología,true,2020-10-12
PRD02314,Versión Pro H 2024,Versión Pro H 2024 — Arte Niños. Producto de alta calidad para tecnología.,1739.83,471,gaming|fitness,true,2022-08-07
PRD02315,Modelo Estándar G 2024,Modelo Estándar G 2024 — Arte Niños. Producto de alta calidad para belleza.,2378.9,399,cocina|fitness|jardín|oficina,true,2024-01-04
PRD02316,Versión Pro H- Rojo,Versión Pro H- Rojo — Arte Niños. Producto de alta calidad para deportes.,143.55,498,música|moda|fitness|cocina,true,2023-01-20
PRD02317,Edición Limitada F- Lite,Edición Limitada F- Lite — Arte Niños. Producto de alta calidad para mascotas.,297.02,409,cocina|tecnología|juguetes|música|moda,true,2023-06-01
PRD02318,Kit Profesional D,Kit Profesional D — Arte Niños. Producto de alta calidad para fotografía.,2211.24,447,deportes|gaming,true,2019-11-18
PRD02319,Edición Limitada F Mini,Edición Limitada F Mini — Arte Niños. Producto de alta calidad para cocina.,52.67,401,cine|mascotas,true,2019-10-23
PRD02320,Modelo Estándar G- Pro,Modelo Estándar G- Pro — Arte Niños. Producto de alta calidad para moda.,38.81,11,automóviles|cocina|tecnología|moda,true,2022-04-18
PRD02321,Modelo Estándar G- Rojo,Modelo Estándar G- Rojo — Arte Niños. Producto de alta calidad para fotografía.,1323.42,374,cocina|oficina|electrónica|cine,false,2021-05-14
PRD02322,Edición Limitada F- Blanco,Edición Limitada F- Blanco — Arte Niños. Producto de alta calidad para fotografía.,1454.5,202,jardín|tecnología|fotografía|belleza,false,2020-08-04
PRD02323,Set Completo C- Pro,Set Completo C- Pro — Arte Niños. Producto de alta calidad para oficina.,103.61,169,jardín|moda|deportes|viajes|automóviles,true,2024-04-11
PRD02324,Artículo Especial B 2024,Artículo Especial B 2024 — Arte Niños. Producto de alta calidad para arte.,1982.59,90,música|hogar,true,2023-04-23
PRD02325,Producto Premium A 2024,Producto Premium A 2024 — Arte Niños. Producto de alta calidad para fotografía.,828.1,123,arte|juguetes,true,2019-04-03
PRD02326,Edición Limitada F,Edición Limitada F — Arte Niños. Producto de alta calidad para mascotas.,1710.99,438,deportes|mascotas|cocina|arte niños|jardín,false,2024-05-24
PRD02327,Kit Profesional D- Negro,Kit Profesional D- Negro — Arte Niños. Producto de alta calidad para juguetes.,1752.97,234,gaming|música,false,2020-05-13
PRD02328,Versión Pro H,Versión Pro H — Arte Niños. Producto de alta calidad para cocina.,253.6,471,arte|fotografía|cine,true,2024-09-19
PRD02329,Pack Básico E- Lite,Pack Básico E- Lite — Arte Niños. Producto de alta calidad para belleza.,1709.54,116,fotografía|arte|automóviles|música|cocina,true,2019-12-11
PRD02330,Artículo Especial B- Negro,Artículo Especial B- Negro — Arte Niños. Producto de alta calidad para mascotas.,2354.61,477,electrónica|libros|cocina,true,2022-02-16
PRD02331,Versión Pro H- Pro,Versión Pro H- Pro — Arte Niños. Producto de alta calidad para tecnología.,2428.67,455,cocina|fotografía,true,2022-06-06
PRD02332,Pack Básico E- Lite,Pack Básico E- Lite — Arte Niños. Producto de alta calidad para fotografía.,2205.51,286,belleza|cocina|cine|gaming,false,2020-09-25
PRD02333,Producto Premium A Mini,Producto Premium A Mini — Arte Niños. Producto de alta calidad para viajes.,2008.0,231,gaming|mascotas|cine|oficina|jardín,true,2024-04-09
PRD02334,Edición Limitada F- Azul,Edición Limitada F- Azul — Arte Niños. Producto de alta calidad para hogar.,2138.23,216,libros|arte|hogar|juguetes,true,2024-02-05
PRD02335,Versión Pro H- Rojo,Versión Pro H- Rojo — Arte Niños. Producto de alta calidad para juguetes.,1885.11,61,jardín|electrónica|arte niños|juguetes|cine,true,2019-12-01
PRD02336,Edición Limitada F- Blanco,Edición Limitada F- Blanco — Arte Niños. Producto de alta calidad para tecnología.,1123.57,271,cocina|libros|fitness|viajes|hogar,true,2024-07-25
PRD02337,Modelo Estándar G- Plus,Modelo Estándar G- Plus — Arte Niños. Producto de alta calidad para viajes.,2115.06,407,juguetes|hogar|tecnología|arte,false,2023-11-22
PRD02338,Versión Pro H,Versión Pro H — Arte Niños. Producto de alta calidad para cocina.,2292.17,17,cocina|electrónica|mascotas|juguetes,true,2020-03-30
PRD02339,Versión Pro H- Plus,Versión Pro H- Plus — Arte Niños. Producto de alta calidad para deportes.,2490.08,184,libros|arte,true,2019-03-16
PRD02340,Pack Básico E- Rojo,Pack Básico E- Rojo — Arte Niños. Producto de alta calidad para libros.,1148.44,189,moda|oficina|belleza|fitness,false,2022-08-19
PRD02341,Versión Pro H- Rojo,Versión Pro H- Rojo — Puzzles. Producto de alta calidad para cine.,1832.74,482,belleza|cocina|arte|fitness,false,2024-04-23
PRD02342,Kit Profesional D- Azul,Kit Profesional D- Azul — Puzzles. Producto de alta calidad para viajes.,70.83,399,cocina|música|tecnología|fitness,true,2022-10-30
PRD02343,Versión Pro H- Blanco,Versión Pro H- Blanco — Puzzles. Producto de alta calidad para automóviles.,975.74,450,mascotas|libros|automóviles|oficina|puzzles,false,2022-09-01
PRD02344,Producto Premium A 2024,Producto Premium A 2024 — Puzzles. Producto de alta calidad para oficina.,590.71,276,música|jardín|cine|tecnología,true,2023-10-02
PRD02345,Set Completo C- Plus,Set Completo C- Plus — Puzzles. Producto de alta calidad para moda.,495.38,28,fotografía|cocina|belleza|música|puzzles,false,2023-01-16
PRD02346,Modelo Estándar G- Negro,Modelo Estándar G- Negro — Puzzles. Producto de alta calidad para libros.,1703.5,142,arte|gaming|mascotas|juguetes|electrónica,false,2021-11-14
PRD02347,Artículo Especial B- Lite,Artículo Especial B- Lite — Puzzles. Producto de alta calidad para juguetes.,977.03,170,juguetes|deportes|puzzles|hogar,true,2023-10-21
PRD02348,Versión Pro H- Blanco,Versión Pro H- Blanco — Puzzles. Producto de alta calidad para arte.,252.28,218,oficina|música|arte|moda,false,2019-10-30
PRD02349,Producto Premium A- Plus,Producto Premium A- Plus — Puzzles. Producto de alta calidad para automóviles.,1676.38,32,viajes|moda|mascotas,true,2019-03-28
PRD02350,Kit Profesional D- Rojo,Kit Profesional D- Rojo — Puzzles. Producto de alta calidad para fotografía.,2367.62,118,libros|viajes,true,2024-05-21
PRD02351,Modelo Estándar G XL,Modelo Estándar G XL — Puzzles. Producto de alta calidad para deportes.,248.68,356,cocina|oficina|fotografía,false,2019-01-16
PRD02352,Edición Limitada F XL,Edición Limitada F XL — Puzzles. Producto de alta calidad para jardín.,1433.05,461,hogar|música,true,2022-05-15
PRD02353,Producto Premium A- Azul,Producto Premium A- Azul — Puzzles. Producto de alta calidad para oficina.,393.45,463,hogar|belleza,true,2024-03-07
PRD02354,Pack Básico E- Lite,Pack Básico E- Lite — Puzzles. Producto de alta calidad para viajes.,1635.54,423,juguetes|arte|hogar|deportes,true,2019-04-23
PRD02355,Producto Premium A- Pro,Producto Premium A- Pro — Puzzles. Producto de alta calidad para viajes.,546.02,285,jardín|puzzles|juguetes|cocina|libros,true,2022-04-03
PRD02356,Versión Pro H- Pro,Versión Pro H- Pro — Puzzles. Producto de alta calidad para mascotas.,965.34,123,música|automóviles|oficina|fotografía,true,2024-04-25
PRD02357,Edición Limitada F,Edición Limitada F — Puzzles. Producto de alta calidad para deportes.,1189.87,232,tecnología|música|electrónica,true,2020-07-13
PRD02358,Artículo Especial B- Lite,Artículo Especial B- Lite — Puzzles. Producto de alta calidad para jardín.,884.49,227,arte|moda|fitness,true,2020-10-08
PRD02359,Pack Básico E Mini,Pack Básico E Mini — Puzzles. Producto de alta calidad para mascotas.,989.46,301,automóviles|gaming|electrónica|libros,true,2024-03-04
PRD02360,Pack Básico E XL,Pack Básico E XL — Puzzles. Producto de alta calidad para música.,2418.97,259,música|automóviles,false,2023-12-18
PRD02361,Versión Pro H- Rojo,Versión Pro H- Rojo — Puzzles. Producto de alta calidad para música.,49.94,305,belleza|cine|deportes|moda|fotografía,false,2023-04-04
PRD02362,Modelo Estándar G- Pro,Modelo Estándar G- Pro — Puzzles. Producto de alta calidad para automóviles.,1217.76,25,fotografía|hogar|fitness,true,2019-11-01
PRD02363,Producto Premium A- Rojo,Producto Premium A- Rojo — Puzzles. Producto de alta calidad para electrónica.,1762.39,412,cocina|deportes,true,2019-02-02
PRD02364,Artículo Especial B- Blanco,Artículo Especial B- Blanco — Puzzles. Producto de alta calidad para jardín.,2471.0,186,gaming|puzzles|electrónica|moda,false,2021-01-07
PRD02365,Artículo Especial B- Rojo,Artículo Especial B- Rojo — Puzzles. Producto de alta calidad para viajes.,1458.19,462,gaming|arte|fitness|tecnología|deportes,true,2023-02-24
PRD02366,Artículo Especial B,Artículo Especial B — Puzzles. Producto de alta calidad para electrónica.,758.85,431,fitness|automóviles,true,2023-06-09
PRD02367,Artículo Especial B- Azul,Artículo Especial B- Azul — Puzzles. Producto de alta calidad para electrónica.,1420.23,184,moda|puzzles|deportes|electrónica|cocina,false,2020-01-13
PRD02368,Producto Premium A- Plus,Producto Premium A- Plus — Puzzles. Producto de alta calidad para viajes.,1765.58,232,tecnología|música|hogar,true,2023-12-29
PRD02369,Versión Pro H Mini,Versión Pro H Mini — Bebés. Producto de alta calidad para juguetes.,248.78,87,deportes|tecnología,false,2022-03-31
PRD02370,Set Completo C- Negro,Set Completo C- Negro — Bebés. Producto de alta calidad para deportes.,2457.15,106,música|cocina|tecnología,false,2023-08-31
PRD02371,Edición Limitada F- Rojo,Edición Limitada F- Rojo — Bebés. Producto de alta calidad para gaming.,2439.74,174,cine|moda|música|fitness|deportes,true,2022-01-14
PRD02372,Pack Básico E- Plus,Pack Básico E- Plus — Bebés. Producto de alta calidad para moda.,1779.49,489,deportes|belleza,true,2019-05-07
PRD02373,Edición Limitada F,Edición Limitada F — Bebés. Producto de alta calidad para juguetes.,2307.2,483,fitness|gaming,true,2020-04-05
PRD02374,Modelo Estándar G,Modelo Estándar G — Bebés. Producto de alta calidad para mascotas.,1998.1,248,mascotas|cine|viajes,false,2022-01-27
PRD02375,Modelo Estándar G,Modelo Estándar G — Bebés. Producto de alta calidad para arte.,378.42,4,cocina|automóviles|fitness|cine,true,2024-04-18
PRD02376,Set Completo C- Blanco,Set Completo C- Blanco — Bebés. Producto de alta calidad para automóviles.,1478.7,212,cine|cocina|moda|bebés,true,2021-12-15
PRD02377,Versión Pro H- Pro,Versión Pro H- Pro — Bebés. Producto de alta calidad para hogar.,1944.05,153,hogar|automóviles|música|mascotas,true,2020-03-23
PRD02378,Modelo Estándar G,Modelo Estándar G — Bebés. Producto de alta calidad para arte.,1679.55,466,belleza|tecnología|deportes|mascotas,false,2022-09-14
PRD02379,Producto Premium A 2024,Producto Premium A 2024 — Bebés. Producto de alta calidad para moda.,956.63,134,cine|mascotas|belleza,true,2022-08-28
PRD02380,Pack Básico E- Negro,Pack Básico E- Negro — Bebés. Producto de alta calidad para tecnología.,1873.06,271,cocina|libros|bebés|oficina,true,2024-07-15
PRD02381,Edición Limitada F,Edición Limitada F — Bebés. Producto de alta calidad para jardín.,572.19,394,fitness|hogar,true,2024-09-27
PRD02382,Modelo Estándar G 2024,Modelo Estándar G 2024 — Bebés. Producto de alta calidad para jardín.,361.73,371,oficina|electrónica|moda|fotografía,true,2019-09-15
PRD02383,Pack Básico E- Blanco,Pack Básico E- Blanco — Bebés. Producto de alta calidad para electrónica.,1650.37,334,electrónica|cine,true,2019-11-18
PRD02384,Producto Premium A- Lite,Producto Premium A- Lite — Bebés. Producto de alta calidad para libros.,1067.71,343,cocina|gaming,true,2024-04-18
PRD02385,Versión Pro H- Lite,Versión Pro H- Lite — Bebés. Producto de alta calidad para fitness.,2164.54,19,hogar|moda|fitness|cocina|bebés,true,2019-12-09
PRD02386,Versión Pro H- Lite,Versión Pro H- Lite — Bebés. Producto de alta calidad para belleza.,872.92,450,deportes|electrónica,true,2020-03-30
PRD02387,Producto Premium A- Plus,Producto Premium A- Plus — Bebés. Producto de alta calidad para electrónica.,2434.93,223,belleza|cocina|música|automóviles|fotografía,true,2023-01-25
PRD02388,Modelo Estándar G- Plus,Modelo Estándar G- Plus — Bebés. Producto de alta calidad para música.,1721.71,283,moda|jardín|oficina|mascotas|libros,true,2020-10-14
PRD02389,Pack Básico E XL,Pack Básico E XL — Bebés. Producto de alta calidad para hogar.,31.63,185,cocina|viajes,true,2020-09-10
PRD02390,Versión Pro H- Blanco,Versión Pro H- Blanco — Bebés. Producto de alta calidad para cocina.,494.72,401,oficina|mascotas|belleza|gaming,true,2024-03-14
PRD02391,Artículo Especial B- Blanco,Artículo Especial B- Blanco — Bebés. Producto de alta calidad para fotografía.,1462.07,352,arte|juguetes,false,2022-01-01
PRD02392,Modelo Estándar G XL,Modelo Estándar G XL — Bebés. Producto de alta calidad para fitness.,1679.58,386,deportes|música,false,2020-11-07
PRD02393,Set Completo C,Set Completo C — Bebés. Producto de alta calidad para libros.,2149.94,183,jardín|hogar|tecnología,false,2019-06-06
PRD02394,Producto Premium A- Negro,Producto Premium A- Negro — Bebés. Producto de alta calidad para arte.,1146.91,474,bebés|música|moda|cine|gaming,true,2021-07-16
PRD02395,Edición Limitada F XL,Edición Limitada F XL — Bebés. Producto de alta calidad para deportes.,981.61,223,fitness|hogar,false,2023-04-01
PRD02396,Set Completo C XL,Set Completo C XL — Bebés. Producto de alta calidad para libros.,2140.42,399,arte|belleza|cine|viajes|juguetes,true,2019-08-11
PRD02397,Modelo Estándar G 2024,Modelo Estándar G 2024 — Coleccionables. Producto de alta calidad para arte.,818.94,23,viajes|libros|moda|oficina|música,true,2022-02-04
PRD02398,Modelo Estándar G XL,Modelo Estándar G XL — Coleccionables. Producto de alta calidad para viajes.,2002.89,421,tecnología|oficina|electrónica|belleza,false,2024-03-11
PRD02399,Artículo Especial B 2024,Artículo Especial B 2024 — Coleccionables. Producto de alta calidad para tecnología.,1887.9,223,coleccionables|fotografía|hogar,false,2019-07-28
PRD02400,Edición Limitada F 2024,Edición Limitada F 2024 — Coleccionables. Producto de alta calidad para cocina.,2386.87,220,automóviles|fotografía|gaming|juguetes,true,2019-01-24
PRD02401,Kit Profesional D- Pro,Kit Profesional D- Pro — Coleccionables. Producto de alta calidad para mascotas.,693.42,190,tecnología|belleza|mascotas|moda|cine,true,2021-09-30
PRD02402,Pack Básico E- Rojo,Pack Básico E- Rojo — Coleccionables. Producto de alta calidad para tecnología.,148.92,64,oficina|moda|fitness|belleza|gaming,false,2024-04-08
PRD02403,Producto Premium A- Blanco,Producto Premium A- Blanco — Coleccionables. Producto de alta calidad para fitness.,15.94,471,jardín|cocina|arte|hogar|viajes,true,2019-07-15
PRD02404,Artículo Especial B XL,Artículo Especial B XL — Coleccionables. Producto de alta calidad para tecnología.,528.33,277,mascotas|fitness|fotografía|coleccionables,true,2024-09-11
PRD02405,Set Completo C- Plus,Set Completo C- Plus — Coleccionables. Producto de alta calidad para tecnología.,415.7,227,tecnología|cine|música|automóviles,true,2022-08-26
PRD02406,Edición Limitada F- Pro,Edición Limitada F- Pro — Coleccionables. Producto de alta calidad para deportes.,1735.2,163,música|tecnología|arte,true,2023-01-17
PRD02407,Producto Premium A- Negro,Producto Premium A- Negro — Coleccionables. Producto de alta calidad para electrónica.,1172.95,283,fitness|música|cocina,false,2020-01-12
PRD02408,Edición Limitada F,Edición Limitada F — Coleccionables. Producto de alta calidad para automóviles.,1589.58,12,hogar|viajes|coleccionables|automóviles,true,2019-12-26
PRD02409,Artículo Especial B- Rojo,Artículo Especial B- Rojo — Coleccionables. Producto de alta calidad para mascotas.,2419.6,132,libros|tecnología,true,2019-01-14
PRD02410,Pack Básico E- Pro,Pack Básico E- Pro — Coleccionables. Producto de alta calidad para viajes.,1453.29,410,fitness|jardín,true,2021-05-21
PRD02411,Versión Pro H- Lite,Versión Pro H- Lite — Coleccionables. Producto de alta calidad para electrónica.,2233.76,115,cine|belleza|juguetes,false,2021-12-22
PRD02412,Kit Profesional D,Kit Profesional D — Coleccionables. Producto de alta calidad para moda.,1508.81,187,arte|música|viajes,false,2023-03-18
PRD02413,Kit Profesional D- Lite,Kit Profesional D- Lite — Coleccionables. Producto de alta calidad para viajes.,376.04,244,electrónica|deportes,true,2020-05-19
PRD02414,Pack Básico E XL,Pack Básico E XL — Coleccionables. Producto de alta calidad para juguetes.,1340.33,113,libros|fitness,false,2019-10-12
PRD02415,Modelo Estándar G XL,Modelo Estándar G XL — Coleccionables. Producto de alta calidad para viajes.,2419.96,43,viajes|jardín|fotografía|coleccionables,true,2022-12-04
PRD02416,Edición Limitada F XL,Edición Limitada F XL — Coleccionables. Producto de alta calidad para hogar.,923.56,469,arte|jardín|belleza|hogar,true,2022-08-02
PRD02417,Modelo Estándar G- Azul,Modelo Estándar G- Azul — Coleccionables. Producto de alta calidad para jardín.,1545.34,399,belleza|electrónica,true,2024-05-15
PRD02418,Kit Profesional D Mini,Kit Profesional D Mini — Coleccionables. Producto de alta calidad para viajes.,24.55,123,libros|viajes,true,2020-09-29
PRD02419,Kit Profesional D- Negro,Kit Profesional D- Negro — Coleccionables. Producto de alta calidad para tecnología.,1241.67,12,tecnología|libros|fitness|coleccionables|oficina,true,2021-11-24
PRD02420,Kit Profesional D 2024,Kit Profesional D 2024 — Coleccionables. Producto de alta calidad para libros.,105.06,199,cine|jardín|automóviles|fotografía|electrónica,true,2024-08-08
PRD02421,Set Completo C- Plus,Set Completo C- Plus — Coleccionables. Producto de alta calidad para tecnología.,510.33,182,mascotas|automóviles|jardín|juguetes,true,2024-08-24
PRD02422,Versión Pro H- Azul,Versión Pro H- Azul — Coleccionables. Producto de alta calidad para viajes.,2440.37,97,belleza|automóviles,true,2020-08-26
PRD02423,Versión Pro H,Versión Pro H — Coleccionables. Producto de alta calidad para electrónica.,1357.31,255,oficina|juguetes,true,2022-04-21
PRD02424,Versión Pro H- Pro,Versión Pro H- Pro — Coleccionables. Producto de alta calidad para juguetes.,350.83,259,automóviles|cine,false,2019-01-14
PRD02425,Modelo Estándar G- Plus,Modelo Estándar G- Plus — Madera. Producto de alta calidad para tecnología.,1363.39,7,automóviles|deportes|jardín,false,2023-05-06
PRD02426,Modelo Estándar G 2024,Modelo Estándar G 2024 — Madera. Producto de alta calidad para música.,1472.04,189,música|mascotas,true,2022-06-30
PRD02427,Pack Básico E- Lite,Pack Básico E- Lite — Madera. Producto de alta calidad para oficina.,1941.72,68,automóviles|tecnología|jardín|belleza,true,2024-01-16
PRD02428,Pack Básico E- Negro,Pack Básico E- Negro — Madera. Producto de alta calidad para automóviles.,108.01,108,oficina|electrónica|tecnología|viajes|hogar,true,2019-09-13
PRD02429,Producto Premium A XL,Producto Premium A XL — Madera. Producto de alta calidad para cocina.,1379.7,459,cocina|madera|automóviles|electrónica,true,2019-07-02
PRD02430,Kit Profesional D- Rojo,Kit Profesional D- Rojo — Madera. Producto de alta calidad para hogar.,970.29,110,fitness|belleza|cine|electrónica|libros,true,2021-01-18
PRD02431,Producto Premium A- Lite,Producto Premium A- Lite — Madera. Producto de alta calidad para gaming.,1590.36,327,jardín|fotografía|moda|fitness|mascotas,true,2022-05-28
PRD02432,Versión Pro H 2024,Versión Pro H 2024 — Madera. Producto de alta calidad para gaming.,1312.47,224,viajes|electrónica,true,2022-10-01
PRD02433,Set Completo C- Lite,Set Completo C- Lite — Madera. Producto de alta calidad para gaming.,1219.09,323,tecnología|fotografía|deportes|fitness|belleza,false,2020-02-08
PRD02434,Kit Profesional D- Negro,Kit Profesional D- Negro — Madera. Producto de alta calidad para cocina.,972.31,246,música|hogar|mascotas|fitness,true,2020-07-17
PRD02435,Pack Básico E- Azul,Pack Básico E- Azul — Madera. Producto de alta calidad para moda.,401.83,180,hogar|mascotas|belleza,false,2021-07-14
PRD02436,Modelo Estándar G- Lite,Modelo Estándar G- Lite — Madera. Producto de alta calidad para automóviles.,2063.16,140,moda|automóviles|fotografía,false,2023-12-10
PRD02437,Pack Básico E,Pack Básico E — Madera. Producto de alta calidad para cine.,1125.31,71,fitness|electrónica,true,2023-07-23
PRD02438,Versión Pro H 2024,Versión Pro H 2024 — Madera. Producto de alta calidad para libros.,2257.88,134,jardín|fitness|libros|oficina,true,2022-05-16
PRD02439,Modelo Estándar G- Lite,Modelo Estándar G- Lite — Madera. Producto de alta calidad para mascotas.,409.23,315,música|oficina|madera|moda|electrónica,true,2023-09-17
PRD02440,Producto Premium A- Lite,Producto Premium A- Lite — Madera. Producto de alta calidad para hogar.,2472.7,116,hogar|fitness,true,2021-11-30
PRD02441,Versión Pro H- Azul,Versión Pro H- Azul — Madera. Producto de alta calidad para cine.,2009.69,70,belleza|automóviles|viajes|gaming|libros,true,2024-11-19
PRD02442,Edición Limitada F Mini,Edición Limitada F Mini — Madera. Producto de alta calidad para deportes.,1409.68,30,jardín|automóviles|madera|música,true,2023-10-31
PRD02443,Edición Limitada F- Lite,Edición Limitada F- Lite — Madera. Producto de alta calidad para viajes.,1401.1,251,mascotas|cocina|belleza|moda,true,2022-07-02
PRD02444,Pack Básico E XL,Pack Básico E XL — Madera. Producto de alta calidad para tecnología.,583.38,331,jardín|libros|mascotas,false,2023-02-06
PRD02445,Producto Premium A,Producto Premium A — Madera. Producto de alta calidad para cine.,1034.41,325,libros|jardín,true,2022-03-14
PRD02446,Modelo Estándar G- Negro,Modelo Estándar G- Negro — Madera. Producto de alta calidad para jardín.,20.86,200,oficina|moda|juguetes|deportes,true,2020-03-11
PRD02447,Edición Limitada F- Rojo,Edición Limitada F- Rojo — Madera. Producto de alta calidad para cocina.,244.73,437,fotografía|gaming|moda|juguetes,false,2024-10-26
PRD02448,Set Completo C Mini,Set Completo C Mini — Madera. Producto de alta calidad para fitness.,2054.25,340,fotografía|música|tecnología|fitness|oficina,false,2020-06-18
PRD02449,Kit Profesional D,Kit Profesional D — Madera. Producto de alta calidad para juguetes.,936.92,453,viajes|música|hogar|jardín|cine,true,2023-06-26
PRD02450,Producto Premium A- Plus,Producto Premium A- Plus — Madera. Producto de alta calidad para deportes.,1698.5,442,madera|belleza,true,2023-07-13
PRD02451,Versión Pro H- Negro,Versión Pro H- Negro — Madera. Producto de alta calidad para jardín.,897.21,138,cocina|tecnología|libros,true,2019-04-02
PRD02452,Set Completo C- Plus,Set Completo C- Plus — Madera. Producto de alta calidad para arte.,849.39,31,cocina|gaming|fotografía|juguetes|jardín,true,2023-11-01
PRD02453,Galletas Avena- Plus,Galletas Avena- Plus — Snacks. Producto de alta calidad para juguetes.,396.62,449,cocina|deportes|oficina|jardín|tecnología,true,2023-03-12
PRD02454,Nueces Mix 2024,Nueces Mix 2024 — Snacks. Producto de alta calidad para moda.,1411.63,133,fitness|arte|belleza|mascotas|snacks,true,2021-02-06
PRD02455,Frutos Secos- Pro,Frutos Secos- Pro — Snacks. Producto de alta calidad para cine.,129.09,472,música|automóviles|snacks|gaming,true,2020-02-10
PRD02456,Frutos Secos- Azul,Frutos Secos- Azul — Snacks. Producto de alta calidad para electrónica.,1509.72,360,gaming|libros,true,2024-07-20
PRD02457,Galletas Avena Mini,Galletas Avena Mini — Snacks. Producto de alta calidad para automóviles.,865.9,219,gaming|snacks|libros|fotografía,false,2024-02-14
PRD02458,Frutos Secos Mini,Frutos Secos Mini — Snacks. Producto de alta calidad para cocina.,328.05,467,moda|fotografía|mascotas|electrónica,false,2023-05-31
PRD02459,Nueces Mix 2024,Nueces Mix 2024 — Snacks. Producto de alta calidad para electrónica.,1988.74,321,fotografía|hogar|juguetes,true,2023-08-07
PRD02460,Chips Artesanales,Chips Artesanales — Snacks. Producto de alta calidad para deportes.,416.78,194,belleza|fotografía|oficina|música|automóviles,true,2021-10-11
PRD02461,Nueces Mix- Negro,Nueces Mix- Negro — Snacks. Producto de alta calidad para oficina.,891.96,240,automóviles|libros|jardín,true,2022-11-29
PRD02462,Maní Japonés- Blanco,Maní Japonés- Blanco — Snacks. Producto de alta calidad para mascotas.,859.26,288,automóviles|juguetes|deportes|tecnología,true,2023-01-29
PRD02463,Galletas Avena 2024,Galletas Avena 2024 — Snacks. Producto de alta calidad para libros.,878.94,394,gaming|cocina|arte|cine,true,2020-04-24
PRD02464,Galletas Avena- Azul,Galletas Avena- Azul — Snacks. Producto de alta calidad para jardín.,1287.71,436,cocina|moda|electrónica|tecnología,true,2019-03-24
PRD02465,Chips Artesanales- Azul,Chips Artesanales- Azul — Snacks. Producto de alta calidad para fitness.,2332.73,317,oficina|fotografía|gaming|fitness,true,2022-01-08
PRD02466,Frutos Secos- Plus,Frutos Secos- Plus — Snacks. Producto de alta calidad para deportes.,413.03,93,hogar|libros|automóviles,false,2020-02-17
PRD02467,Galletas Avena Mini,Galletas Avena Mini — Snacks. Producto de alta calidad para mascotas.,801.74,499,hogar|automóviles|deportes,true,2021-12-11
PRD02468,Maní Japonés- Plus,Maní Japonés- Plus — Snacks. Producto de alta calidad para tecnología.,1112.65,326,moda|mascotas|snacks|arte|tecnología,false,2023-02-28
PRD02469,Nueces Mix- Lite,Nueces Mix- Lite — Snacks. Producto de alta calidad para viajes.,452.37,66,música|electrónica|cine,false,2021-11-11
PRD02470,Galletas Avena- Plus,Galletas Avena- Plus — Snacks. Producto de alta calidad para moda.,136.18,246,tecnología|mascotas|automóviles,true,2024-07-04
PRD02471,Palomitas Gourmet XL,Palomitas Gourmet XL — Snacks. Producto de alta calidad para cine.,2090.33,289,mascotas|fitness|música|viajes|jardín,true,2021-03-10
PRD02472,Maní Japonés 2024,Maní Japonés 2024 — Snacks. Producto de alta calidad para automóviles.,2166.58,468,arte|cocina|oficina|hogar,true,2021-07-08
PRD02473,Palomitas Gourmet XL,Palomitas Gourmet XL — Snacks. Producto de alta calidad para hogar.,2022.39,214,automóviles|música|cine,true,2019-03-15
PRD02474,Chips Artesanales- Pro,Chips Artesanales- Pro — Snacks. Producto de alta calidad para hogar.,2131.4,184,música|mascotas|fotografía|electrónica,true,2024-07-16
